gene	geneID
Rnf208	727800
Haus3	79441
Prkce	5581
Slc9a9	285195
Cip2a	57650
Zfp715	7728
Mtrr	4552
Dlgap5	9787
Syt14	255928
Utf1	8433
Arhgap36	158763
Ift52	51098
Casp1	834
Pmm2	5373
Ube2l3	7332
Pou3f4	5456
Cth	1491
Dnaja2	10294
Mrpl17	63875
Sim1	6492
Zfp575	284346
Tmem132b	114795
Nr1d2	9975
Smim24	284422
Ccr3	1232
Strbp	55342
Abi3	51225
Adgrb1	575
Bhmt	635
Ifng	3458
Pgc	5225
Aldoc	230
Mdga1	266727
Psmb1	5689
Sort1	6272
Mettl7a1	25840
Ttc39b	158219
Qrich2	84074
6430548M08Rik	9764
Krtap26-1	388818
Map10	54627
Zmat5	55954
Pm20d2	135293
Zfp566	84924
Zfhx3	463
Med24	9862
Serpine3	647174
Ppp1r3g	648791
Zfp91	80829
Nudt22	84304
Dvl2	1856
Dnm1l	10059
Cd79b	974
Olfr66	79339
Cobll1	22837
Setd3	84193
Col13a1	1305
Tlr7	51284
Abcb1a	5243
Polr3c	10623
Nde1	54820
Lnx2	222484
Olfr1240	81327
Syn3	8224
Gja1	2697
Klhl42	57542
Vwa7	80737
Odf4	146852
Sec23a	10484
Fibin	387758
Psme3	10197
Arhgef17	9828
Llcfc1	135927
Flad1	80308
Ms4a3	932
Rab13	5872
Hsd17b10	3028
Cxxc4	80319
Tmem131l	23240
Oxtr	5021
Atp5j2	9551
Il4	3565
Ddx19b	11269
Mcm3	4172
Grb10	2887
Trim32	22954
Klhl28	54813
Pcca	5095
1700125H20Rik	124773
Pex13	5194
Haus8	93323
Chmp5	51510
St8sia6	338596
Ntng1	22854
Epb41l3	23136
Armh4	145407
Zfp326	284695
Bmp2	650
Actr8	93973
Zc3h6	376940
Prickle1	144165
Krtdap	388533
Krt83	3889
Tfam	7019
Ccl2	6357
Mep1b	4225
Tyms	7298
Madd	8567
Icam5	7087
Lrr1	122769
Galns	2588
Ccdc180	100499483
Sik3	23387
Klf12	11278
Prr29	92340
Fndc3a	22862
Cyp4b1	1580
Tmem249	340393
Cherp	10523
Zzef1	23140
Esrp2	80004
Gabrg3	2567
Mfap3l	9848
Edc4	23644
Hhip	64399
Olfr1258	119749
Golga4	2803
Adipor1	51094
Dcst2	127579
Zkscan17	84838
Ednra	1909
Osmr	9180
Olfr20	8388
Utp14b	9724
Klhl25	64410
Pcdhga9	56107
mt-Co3	4514
B230118H07Rik	119710
Tm6sf2	53345
Mbl2	4153
Radil	55698
Sept3	55964
Gata2	2624
Crebrf	153222
Smtnl1	219537
Olfr147	26595
Olfr147	390271
Aco2	50
Gdpgp1	390637
Hist2h2bb	440689
Slc4a3	6508
Mroh6	642475
Ift57	55081
Dhx57	90957
Hdac1	3065
Adora2a	135
Cdr2l	30850
Rnf34	80196
Gpha2	170589
Ogfr	11054
Kdelr3	11015
Gas2l2	246176
Spag5	10615
Lmntd1	160492
Pdx1	3651
Gadd45b	4616
Mrgprd	116512
Abhd16b	140701
Pth1r	5745
Pxk	54899
Ptpn20	26095
Fchsd1	89848
Stard13	90627
Zhx2	22882
Mbd2	8932
Tor3a	64222
Ubxn6	80700
Zfp512	84450
Eif4e1b	253314
Pigt	51604
Ncan	1463
Cxcl17	284340
Ndst2	8509
Magohb	55110
Rps6ka2	6196
Mst1	4485
Surf2	6835
Tmprss9	360200
5031439G07Rik	23313
Pdcd2l	84306
Ski	6497
Rora	6095
Trp63	8626
Zcchc24	219654
Pnoc	5368
Otp	23440
Actb	60
Chrdl1	91851
B3gnt9	84752
Supv3l1	6832
Mier2	54531
Las1l	81887
1110032A03Rik	64776
Esd	2098
Esd-ps	2098
Lmbrd1	55788
Fgf21	26291
Krtap15	254950
Snw1	22938
Nmur2	56923
Zfp593	51042
Ttc7	57217
Pde1a	5136
Dock4	9732
Ranbp10	57610
Myom3	127294
Neurod1	4760
Kcnj8	3764
1110008P14Rik	79095
Bcl6	604
Ash2l	9070
Fgf18	8817
Trabd2b	388630
Ttr	7276
Lemd2	221496
Plekhh1	57475
Slc15a4	121260
Sned1	25992
Kcnj12	3768
Trim72	493829
Slc39a11	201266
Slc37a3	84255
Efhd1	80303
Ptpru	10076
Tfcp2l1	29842
Dbn1	1627
Cacna1i	8911
Serpind1	3053
Psd3	23362
Rgl3	57139
Cpne6	9362
Olfr935	219865
Mrpl54	116541
Krt72	140807
Tdrd1	56165
Smc1a	8243
Tectb	6975
Bicd2	23299
Dbr1	51163
Armc1	55156
Smad2	4087
Skil	6498
Pml	5371
Adamts8	11095
Psmb6	5694
Mterf2	80298
Nek11	79858
Col6a6	131873
Efcab14	9813
Slc25a33	84275
Sh3bgrl2	83699
Tmem71	137835
Bcat2	587
Dpf1	8193
Angptl4	51129
Seh1l	81929
Ttc26	79989
Sp4	6671
Serp2	387923
Fam117b	150864
Hnrnpf	3185
Nxt2	55916
Lrrtm2	26045
Foxd1	2297
Gm13306	10850
Gm2506	10850
Ccl27b	10850
Exosc9	5393
Lcorl	254251
Fam151b	167555
Olfr878	283162
C330018D20Rik	401207
Nepro	25871
Pfdn6	10471
Rev1	51455
Trex1	11277
4930452B06Rik	200844
Acd	65057
Ptpre	5791
Ntan1	123803
Tnpo2	30000
Dek	7913
Ctdp1	9150
Adam21	8747
Pcbp3	54039
Mnat1	4331
Tead1	7003
Adcy2	108
Usp10	9100
Cd8a	925
Vwce	220001
Lypla1	10434
Gmds	2762
Prdm11	56981
Maz	4150
Gm34066	401027
Pcdh19	57526
Slitrk2	84631
Fos	2353
Yju2	55702
Fzd2	2535
Ly6g6d	58530
Klhl15	80311
Gpr37	2861
Il18rap	8807
Dsc3	1825
Tnks1bp1	85456
Haao	23498
Olfr1564	284433
Mbtd1	54799
Enox2	10495
Mettl3	56339
Wwc1	23286
Map4	4134
Parl	55486
Dcdc5	100506627
Ube2j1	51465
Ifne	338376
Rnase4	6038
Dnajc28	54943
Evx1	2128
Tm4sf4	7104
Fzd9	8326
Iqgap2	10788
Pde6d	5147
Haus6	54801
Wdr83os	51398
Pak4	10298
Slc35a5	55032
Ano8	57719
Derl3	91319
Smarca4	6597
Pcgf2	7703
Ahcy	191
Hjurp	55355
Narf	26502
Cacfd1	11094
Csgalnact1	55790
Ranbp9	10048
Slc23a3	151295
Ift140	9742
H6pd	9563
Luc7l2	51631
Jmjd7	100137047
Rhot1	55288
Trim15	89870
Olfm4	10562
Akap8	10270
Rbm12	10137
Wdr86	349136
Rnase1	6035
C1qtnf9	387911
Golt1b	51026
Pde4dip	9659
Polr3e	55718
Ccdc3	83643
Smim3	85027
Cand1	55832
Rdh11	51109
Vwc2	375567
Ddx11	1663
Atp6v0a1	535
Pkdcc	91461
Sntn	132203
Cenpe	1062
Edem3	80267
Wdcp	80304
Scube1	80274
Pex14	5195
Rab11fip4	84440
Acmsd	130013
Castor2	729438
Spen	23013
Tmem169	92691
Emc9	51016
Spc25	57405
Tbx20	57057
1700011L22Rik	646603
Zg16	653808
Cpb2	1361
Khnyn	23351
Il13ra2	3598
Rhbdd2	57414
Igf2bp3	10643
Hdgf	3068
Cmc1	152100
Cpsf3	51692
Acox1	51
Mettl1	4234
Ppef2	5470
Fxyd4	53828
Olfr218	441911
Nlk	51701
Fbxw7	55294
Gm10362	100526842
Vwa3b	200403
Asf1a	25842
Krtap3-1	83896
Csrp2	1466
Aar2	25980
Hcn4	10021
Pnck	139728
Clec3b	7123
Eif4g1	1981
Dgkg	1608
Helq	113510
Bhlha9	727857
Acpp	55
Pigq	9091
Mecr	51102
Gemin5	25929
Apol6	80830
Synpo	11346
Hist1h4c	8361
Gper1	2852
Dhodh	1723
Espl1	9700
Srebf1	6720
Zfp420	147923
Tcea2	6919
Polr1a	25885
Rbbp7	5931
Tet3	200424
Epn2	22905
Brf1	2972
Nrn1l	123904
Ptx4	390667
Tdrd3	81550
Neurl3	93082
Draxin	374946
Slc26a2	1836
Sfxn3	81855
Mis12	79003
Ddx25	29118
Trim7	81786
Prg2	5553
Tmprss11d	9407
Sh3gl3	6457
Acr	49
Adpgk	83440
Lin7a	8825
Ccdc150	284992
E330009J07Rik	57189
Phox2a	401
Mab21l3	126868
Ocrl	4952
Kirrel2	84063
Rasgef1c	255426
Tekt4	150483
D030056L22Rik	55071
B3gntl1	146712
Prl	5617
Ncbp1	4686
Trim6	117854
Slc12a3	6559
Gon4l	54856
Pja1	64219
Zfp750	79755
Evc	2121
Gpr173	54328
Ano10	55129
Gfm2	84340
Clta	1211
Lamb1	3912
Hist1h1c	3006
Zfp770	54989
Pld2	5338
Tnfrsf25	8718
Zkscan7	55888
Haus4	54930
9430015G10Rik	54991
Bin3	55909
Ing2	3622
Pla2g4a	5321
Trmt11	60487
Ddhd2	23259
Zfyve26	23503
Wee1	7465
Tmem233	387890
Prelid3b	51012
Srsf10	10772
Slc38a1	81539
Rit2	6014
Krt25	147183
Pabpc4	8761
Des	1674
Bax	581
Dact2	168002
Olfr165	127059
Frg2f7	448831
Frg2f6	448831
Frg2f2	448831
Frg2f1	448831
Frg2f12	448831
Frg2f11	448831
Frg2f13	448831
Frg2f10	448831
Frg2f8	448831
Frg2f5	448831
Frg2f3	448831
Frg2f9	448831
Frg2f4	448831
Frg2f7	441581
Frg2f6	441581
Frg2f2	441581
Frg2f1	441581
Frg2f12	441581
Frg2f11	441581
Frg2f13	441581
Frg2f10	441581
Frg2f8	441581
Frg2f5	441581
Frg2f3	441581
Frg2f9	441581
Frg2f4	441581
Dnah9	1770
Vps50	55610
Rpl15	6138
Sephs1	22929
Slc25a15	10166
Kirrel	55243
Slc2a13	114134
Olfr592	119679
Rrp15	51018
Rassf1	11186
Gpc4	2239
Stk31	56164
Trip11	9321
Lrrc3	81543
Gfod1	54438
Lrrc46	90506
Bmp8a	353500
Smco1	255798
Cd14	929
Mogat2	80168
Bglap	632
Bglap2	632
Bglap3	632
Btf3l4	91408
Exoc3l4	91828
Stag2	10735
Tmem185b	79134
Mrm3	55178
Pde6h	5149
Sdf2l1	23753
Sft2d3	84826
Pon2	5445
Hmgb2	3148
Mpp6	51678
Smc6	79677
Arhgap30	257106
Cfap221	200373
Ppp1r14c	81706
Map7d2	256714
Evc2	132884
Mtg2	26164
Ndufa1	4694
Kcng1	3755
Crocc2	728763
Gm572	148345
5430427O19Rik	80231
Zfp771	51333
Ddah1	23576
Dbx2	440097
Cnpy2	10330
Mgea5	10724
Hoxd12	3238
Tln1	7094
Fyn	2534
Padi2	11240
Bend3	57673
Prkar2a	5576
Nup93	9688
Lrch2	57631
Rela	5970
Barx1	56033
Mdfic	29969
Cdc16	8881
Sumo3	6612
Fmc1	154791
Sac3d1	29901
Tnfrsf10b	8797
Nlgn1	22871
Gfra3	2676
Rdh13	112724
Zfp639	51193
Elavl2	1993
Kcnh7	90134
Snurf	8926
Itih1	3697
Olfr1155	219438
Casp9	842
Hipk4	147746
Plce1	51196
Ankfn1	162282
Dync1li2	1783
Ube2c	11065
Kcnrg	283518
Tmem217	221468
Arhgap24	83478
Cryzl1	9946
Dirc2	84925
Hrasls	57110
Nlrp5	126206
Kcnn4	3783
Crygb	1419
Car5a	763
Cry2	1408
Irak3	11213
Ndufb7	4713
Adh4	127
Traf2	7186
Slc5a5	6528
Nat14	57106
Dnaaf2	55172
Spire1	56907
Ptpdc1	138639
Tmc2	117532
Yars	8565
Gtpbp6	8225
Cpsf4l	642843
Aff4	27125
Gcnt1	2650
Igdcc3	9543
Creg2	200407
Ndufa8	4702
Rad51c	5889
Ggh	8836
Klf7	8609
Caln1	83698
Ccin	881
Mal	4118
Olfr571	119692
Hint3	135114
Qsox1	5768
Cdk1	983
Rnf181	51255
Rpp25	54913
Dusp11	8446
Zbtb17	7709
Tmem231	79583
Tcap	8557
Zfp553	197407
Sntg1	54212
Vamp8	8673
Ell	8178
Exosc5	56915
Ppp1r3c	5507
Ccdc160	347475
Wdr93	56964
Zfp706	51123
Acer3	55331
Dlat	1737
Avil	10677
Rimkla	284716
Bmp4	652
Usp47	55031
Crkl	1399
Gpat3	84803
Tprgl	127262
Spidr	23514
Olfr1022	390167
Stambp	10617
Tsacc	128229
Ebpl	84650
Hps4	89781
Lin54	132660
Zfp653	115950
Phf11b	51131
Phf11c	51131
Phf11d	51131
Phf11a	51131
Akr1c18	8644
Rad54l	8438
Arhgap19	84986
Gtf2e1	2960
Chpf	79586
Cuedc2	79004
Sh2d1a	4068
Uck1	83549
Snx14	57231
Pitpnb	23760
Arhgef4	50649
Hus1b	135458
Chst15	51363
Clec2l	154790
Vsnl1	7447
Elmsan1	91748
Glrx3	10539
Gm7694	400793
Ube2cbp	90025
Ddi2	84301
Gabrp	2568
Afap1	60312
Sec16b	89866
Fuom	282969
Gtf2h2	2966
Snx8	29886
Ttc8	123016
Ppip5k2	23262
Mak16	84549
Itsn1	6453
Mcoln2	255231
Drp2	1821
Cables1	91768
Olfr554	119772
Pyroxd2	84795
Ntsr2	23620
Per1	5187
Fmo1	2326
Ric1	57589
Hmbs	3145
Nemp2	100131211
Srr	63826
Lmf2	91289
Thoc7	80145
Cryba1	1411
Pnkd	25953
Prss21	10942
Bivm	54841
Hist1h1t	3010
Sp1	6667
Tbl1x	6907
Pkn1	5585
Eddm3b	64184
Zmat2	153527
Acsm1	116285
Eva1c	59271
Inpp5b	3633
Pak6	56924
Ssc4d	136853
Pgf	5228
Gmppb	29925
Gm31166	101927853
Matr3	9782
Csf1	1435
Hmox1	3162
Chmp4b	128866
Rwdd2a	112611
Atp6v1d	51382
Zfp280b	140883
Rpl10a	4736
Chchd2-ps	51142
Chchd2	51142
Nudt4	11163
Llgl1	3996
Pogz	23126
Lrrc15	131578
Maf1	84232
Rbbp9	10741
Ptpn22	26191
Tnip3	79931
Eef1g	1937
Tenm4	26011
Bend5	79656
Ddx3x	1654
Prkra	8575
Cela2a	63036
Olfr720	254879
Hist2h2ab	317772
Glul	2752
Orc5	5001
Snx21	90203
Oxa1l	5018
Ndufaf2	91942
Alx1	8092
Fam210a	125228
Eif4a3	9775
Sbf1	6305
Nfkb2	4791
Scoc	60592
Exosc2	23404
Supt6	6830
Nr1h4	9971
Nell1	4745
Zfp507	22847
Ap1s2	8905
Msc	9242
Mphosph8	54737
Itm2a	9452
Gipc2	54810
Snrpd3	6634
Srsf11	9295
Dnajc15	29103
Agr3	155465
Ephb3	2049
Arl4c	10123
Lyrm2	57226
Ntn4	59277
Pet117	100303755
Hist1h2ac	8330
Fam171b	165215
Ubtf	7343
Rab28	9364
Glyctk	132158
Oaz3	51686
Olfr73	390144
Zfp583	147949
Lck	3932
Elovl6	79071
Swsap1	126074
Ap1g2	8906
Golga2	2801
Ikzf4	64375
Slc8a2	6543
Kctd19	146212
Rps6kl1	83694
Vgf	7425
Ugt2b35	7364
Ugt2b36	7364
Sec13	6396
Ltv1	84946
Pou4f2	5458
Ccne1	898
Ncor2	9612
Slc38a7	55238
Il18	3606
1700013F07Rik	127003
Hc	727
Clrn1	7401
Eea1	8411
Dnal4	10126
Gckr	2646
Slc11a1	6556
Adamts1	9510
Ccdc102a	92922
Srpk2	6733
Snx3	8724
Hist1h2ai	3012
Cdc23	8697
Cspp1	79848
Prkd2	25865
Praf2	11230
Atg14	22863
Erich4	100170765
Ndufb5	4711
Mrc1	4360
Faap100	80233
Pcbd1	5092
Blvra	644
Lamc1	3915
Csn2	1447
Cp	1356
Crb2	286204
Fuz	80199
Alkal2	285016
Morn3	283385
Fbxo21	23014
Cyp24a1	1591
Chchd5	84269
Dcaf12l2	340578
Pnlip	5406
Gnb4	59345
Pigg	54872
Gtf2h3	2967
Yae1d1	57002
Odr4	54953
Fam149b	317662
Rap1gap2	23108
Saysd1	55776
Zxdb	158586
Etnk2	55224
Sap130	79595
Eif3k	27335
Cldn14	23562
Pcdhb13	56130
Polk	51426
Rlbp1	6017
Saraf	51669
Scrib	23513
Ppp3cb	5532
Rab4b	53916
Tnxb	7148
Pign	23556
Otol1	131149
Apba3	9546
Cpne2	221184
Map3k11	4296
Atp8b1	5205
Sult2a4	6822
Sult2a6	6822
Sult2a1	6822
Sult2a5	6822
Sult2a3	6822
Atxn2	6311
Gimap6	474344
Hgs	9146
Cnot1	23019
Prss57	400668
Nup98	4928
Tpst1	8460
Ccndbp1	23582
Trim29	23650
Hist1h4k	8365
Eif4a2	1974
Timm23	100287932
Bms1	9790
Jmjd1c	221037
Nthl1	4913
Plcb4	5332
Il10	3586
Magel2	54551
Spon2	10417
B3galt6	126792
Ltbp3	4054
Olfr874	219858
Epb41l5	57669
Grid2ip	392862
Manea	79694
Aoc2	314
Snip1	79753
Clec2f	387836
Snx22	79856
Wdr25	79446
Nrtn	4902
Arhgap21	57584
Commd2	51122
Itgb5	3693
Cep97	79598
Wdhd1	11169
Spryd4	283377
Rapgef6	51735
Dbi	1622
Aida	64853
Kif9	64147
Klhdc7b	113730
Rtn4rl2	349667
Purg	29942
Foxf2	2295
Gcn1l1	10985
Ufm1	51569
Igfbp6	3489
Cdk2ap2	10263
Tsc1	7248
Gabrr1	2569
Lrrc8b	23507
Chrna2	1135
Nr4a1	3164
Hmg20a	10363
Clcn1	1180
Slco2a1	6578
Lyz1	4069
Lyz2	4069
Ngfr	4804
Zmynd11	10771
Specc1l	23384
Jak1	3716
Nmnat2	23057
Rnf121	55298
D630039A03Rik	401546
Tm9sf4	9777
Cenpi	2491
Hspb8	26353
Spx	80763
Rubcnl	80183
Tecta	7007
Abl2	27
Cacna2d4	93589
Fam91a1	157769
Cep112	201134
Gins4	84296
Esm1	11082
Olfr1425	390199
Adgrl4	64123
Trim5	85363
Trim12c	85363
Tuba1b	10376
Mlf2	8079
C1qtnf7	114905
Ddx10	1662
Rwdd4a	201965
Ywhab	7529
Scn4b	6330
Ppp1r10	5514
Tank	10010
Ccdc47	57003
Cdk5r1	8851
Neil3	55247
Mex3d	399664
Col4a5	1287
Sgpp2	130367
Mc4r	4160
Ccdc148	130940
Ramp3	10268
Rs1	6247
Esyt1	23344
Comt	1312
Gja8	2703
3110009E18Rik	130355
Plcb3	5331
Sh2d1b1	117157
Pnmal2	57469
Ptprcap	5790
Tmem35b	100506144
Anks1b	56899
Set	6418
Prkcg	5582
Lrriq4	344657
Shld2	54537
Uhmk1	127933
Crls1	54675
A530016L24Rik	400258
Shox2	6474
Hck	3055
Ndufs7	374291
Eci1	1632
Fam170b	170370
Asxl3	80816
Myocd	93649
Zbtb43	23099
Socs5	9655
Pxn	5829
Il17b	27190
Kbtbd4	55709
Akr1e1	83592
Olfr574	401665
Chga	1113
Oser1	51526
Cog4	25839
Col8a1	1295
Tmem183a	92703
Dhx35	60625
P4hb	5034
Hand1	9421
St6galnac5	81849
Phf8	23133
Rbpjl	11317
Acy1	95
Lrrc8a	56262
Rtn4ip1	84816
Tsnaxip1	55815
Tubb2b	347733
Epx	8288
Olfr350	26219
Lactbl1	646262
Zfp551	90233
Tefm	79736
Cdt1	81620
Prpf40a	55660
Bcl9	607
Cxcl14	9547
Ccdc39	339829
Id1	3397
Qprt	23475
Acin1	22985
Cnot4	4850
Cplx2	10814
Dab2	1601
Olfr172	26339
Olfr173	26339
Ssr1	6745
Sowahd	347454
Dph3	285381
Xpo4	64328
Gem	2669
Cwc27	10283
Nr4a2	4929
Prkacb	5567
Cobl	23242
Npc1	4864
Tango6	79613
Sun1	23353
Sh3rf2	153769
Lhx1	3975
Hist4h4	8366
Ccz1	51622
Ccz1	221960
Sh3tc2	79628
Akr1d1	6718
Bicra	29998
Epha4	2043
Cdx4	1046
Ctps	1503
Fetub	26998
Zyg11b	79699
Sstr4	6754
Faap20	199990
Thrb	7068
Fbxl16	146330
Tbc1d14	57533
Rtn4r	65078
Cdc123	8872
Mlc1	23209
Cltrn	57393
Uts2r	2837
Ppil6	285755
Cacna2d2	9254
Phc2	1912
Tnip2	79155
E2f6	1876
Rab27a	5873
Abcc9	10060
Txn2	25828
Slc28a3	64078
Ap3s1	1176
Haus5	23354
Msl1	339287
Nsl1	25936
S100b	6285
9530077C05Rik	23366
Rnf20	56254
Ccdc9b	388115
Il27ra	9466
Elfn1	392617
Zfp574	64763
Ptgs1	5742
Olfr32	119765
Pacsin3	29763
Disp2	85455
Usp5	8078
Crym	1428
Mdga2	161357
Dyrk1a	1859
Amy1	279
Tmed9	54732
Tubg1	7283
Rsph9	221421
Ears2	124454
Hectd3	79654
Trim67	440730
Sycp3	50511
Zfp786	136051
Rpl7l1	285855
Nphs1	4868
Lpcat3	10162
Mep1a	4224
Atp6v0b	533
Maf	4094
B3galnt1	8706
Ddrgk1	65992
Sema3g	56920
Olfr767	121129
Olfr765	121129
Upk2	7379
Nsmce1	197370
Rxfp4	339403
Ercc6l2	375748
Vegfb	7423
Mapt	4137
Gdpd1	284161
Usp8	9101
Ccdc92b	101928991
Lman1	3998
Mrgprx1	117196
Kctd10	83892
Slc1a1	6505
Rab7b	338382
Aptx	54840
Zfp768	79724
Cpxcr1	53336
Wls	79971
Peli2	57161
Ptprj	5795
Btbd10	84280
Chrm4	1132
Aadac	13
Serpinf2	5345
Lonrf1	91694
Olfr618	340980
Lrif1	55791
Slc27a4	10999
Tnfrsf8	943
Zc2hc1c	79696
Yif1a	10897
Cebpe	1053
Nme3	4832
Atp1b4	23439
Olfr1156	26338
Unc79	57578
Cftr	1080
Mylk	4638
Wnt5b	81029
Ppp2cb	5516
Pdk3	5165
Tlr6	10333
Xbp1	7494
Imp3	55272
Mettl8	79828
Atrnl1	26033
1700003E16Rik	388963
Rnf212b	100507650
Qrfpr	84109
Atad5	79915
Cbln4	140689
Apmap	57136
Col10a1	1300
Tex261	113419
D17H6S53E	57827
Nudt1	4521
Mex3a	92312
Ucma	221044
Ffar1	2864
Mta2	9219
Parp14	54625
Ubr7	55148
Gmeb1	10691
Ak1	203
Cldn16	10686
Cartpt	9607
Paxbp1	94104
Mctp1	79772
Alkbh1	8846
Vps35	55737
Slc39a7	7922
Ucp3	7352
Rbm26	64062
Mill2	4277
Zfp346	23567
Ccdc81	60494
Otog	340990
Plppr4	9890
Shc1	6464
Trmt10b	158234
U2surp	23350
Plscr5	389158
Mtpap	55149
Runx1	861
Tor1aip2	163590
Muc5ac	4586
Dus4l	11062
Cc2d2a	57545
Atrn	8455
Lingo3	645191
Plekha1	59338
Nckap5	344148
Lmo7	4008
Azi2	64343
Rspo1	284654
Cyb561d1	284613
Tmem128	85013
Ube2q2	92912
Gpr132	29933
Rag2	5897
Stau2	27067
Retsat	54884
Mtrf1l	54516
Egfl7	51162
Srgap2	23380
Pgrmc1	10857
Cdkl4	344387
Olfr729	79317
Taar9	134860
Ggact	87769
Zfp804b	219578
Lcmt1	51451
Lpxn	9404
Gbp2	2634
Zbtb33	10009
Elp4	26610
Bcs1l	617
Kalrn	8997
Wbp1	23559
Ier3	8870
Cenpo	79172
Mrps31	10240
Vwa5b2	90113
Zfp263	10127
Klhl7	55975
Gpd1l	23171
Zdhhc7	55625
Fanca	2175
Pir	8544
Spp1	6696
Clptm1	1209
Rsph10b	728194
Rsph10b	222967
1700028K03Rik	388649
Endod1	23052
Timm10b	26515
Htra4	203100
Zup1	221302
Gm29746	91664
Gm29738	91664
Gm31526	91664
Slc16a9	220963
Olfr69	390054
Parp9	83666
Lpp	4026
Mybl2	4605
Chrdl2	25884
Sod3	6649
Xirp2	129446
Hist2h3c1	8352
Etl4	56243
Tesk2	10420
Cyp4f18	8529
Cenpu	79682
Cstf2	1478
Plekhg2	64857
Mta3	57504
Scmh1	22955
Actr6	64431
4933417A18Rik	404220
Lrat	9227
Npdc1	56654
Cd70	970
Aplf	200558
Gp9	2815
S100a14	57402
Eppk1	83481
Dmrta1	63951
Myf6	4618
A830018L16Rik	116328
Dusp12	11266
Cfap299	255119
Adamts6	11174
Nabp1	64859
Pafah1b3	5050
Ncs1	23413
Nktr	4820
Uts2b	257313
Lgals1	3956
Socs2	8835
Lyn	4067
Mki67	4288
Flot1	10211
Tmprss15	5651
Naaladl1	10004
Man2a2	4122
Utp11	51118
Krtap13-1	140258
Nfkbia	4792
Nrp2	8828
Ccdc121	79635
Parp8	79668
Clic1	1192
Tmem121b	27439
Mcee	84693
Dhrs13	147015
Bri3bp	140707
Fam216a	29902
Cabp4	57010
Rgs10	6001
Gnl3l	54552
Nhp2	55651
Slc25a41	284427
Rnaseh1	246243
Itk	3702
Dnpep	23549
Letmd1	25875
Notum	147111
Wbp2	23558
Olfr167	26246
Ap4s1	11154
Ttc28	23331
Uck2	7371
Rpf2	84154
Gnpnat1	64841
Efnb3	1949
Olfr979	219870
Adamdec1	27299
Zfp800	168850
Mrpl15	29088
Trp53tg5	27296
Usp46	64854
Bpifa3	128861
Slc4a7	9497
Mnx1	3110
Cyp2j6	1573
Hba-a2	3040
Hba-a1	3040
Hba-a2	3039
Hba-a1	3039
Grm4	2914
Pkmyt1	9088
Tmem255b	348013
Tspyl5	85453
Fam129c	199786
Gna14	9630
Hoxc9	3225
Scarf2	91179
Gm12569	102724657
Nvl	4931
Igfbpl1	347252
Notch1	4851
Kcnip3	30818
Tmod4	29765
Ybx3	8531
Tcf4	6925
Gstm1	2949
Ccl22	6367
Il22ra1	58985
Styk1	55359
Ispd	729920
Zgpat	84619
Ngly1	55768
Adamts17	170691
Lrrc24	441381
Atp13a5	344905
Ctif	9811
Ccdc173	129881
Slc20a1	6574
Ung	7374
Wbp11	51729
Crtac1	55118
Rgs2	5997
Olfr1209	219428
Elmod2	255520
Rnmt	8731
Atoh8	84913
Abtb1	80325
Cer1	9350
Ccno	10309
Tshb	7252
Gramd4	23151
Ect2l	345930
Smim22	440335
Osbpl3	26031
Rnf222	643904
Phyhipl	84457
Gfi1b	8328
Tex15	56154
Tmem41a	90407
Limd1	8994
Slc16a12	387700
Tmem131	23505
Smg1	23049
Alox15	246
Olfr191	403273
Olfr193	403273
Tmc5	79838
Aph1a	51107
Eif4e2	9470
Bok	666
Bcl7a	605
Cib4	130106
Casp8ap2	9994
Ncaph2	29781
Kel	3792
Ubfd1	56061
Exoc4	60412
Map7d3	79649
Chodl	140578
Avl9	23080
Rnf39	80352
Ppfibp2	8495
Ccdc186	55088
Amot	154796
Crtc1	23373
Msr1	4481
Ints1	26173
Dach2	117154
Sppl2c	162540
ccdc198	55195
Mrm2	29960
Wrn	7486
Canx	821
Arrb1	408
Pou3f3	5455
Naxd	55739
Zbtb2	57621
Rnf215	200312
Plppr3	79948
Mvb12b	89853
Myh2	4620
2510039O18Rik	90231
Prx	57716
Pdf	64146
Abhd17b	51104
Ecsit	51295
Iqch	64799
Abhd18	80167
Tff3	7033
Siglec15	284266
Trmt10c	54931
Ciao1	9391
Prkaca	5566
Gpr157	80045
Chd6	84181
Egln1	54583
Med12	9968
Myo1b	4430
Adgrg4	139378
Mbtps1	8720
Rpl3	6122
Krt77	374454
Adgra1	84435
Lrrc69	100130742
1700094D03Rik	388701
Relb	5971
Prex1	57580
1700022I11Rik	138724
Ppp1r27	116729
Fhl1	2273
Mapk8ip2	23542
Ahi1	54806
Lhcgr	3973
Spry3	10251
Soga3	387104
Hist1h2bk	85236
Tsn	7247
Prr5	55615
Mettl23	124512
Usp49	25862
Polr1d	51082
Prss42	339906
Klhl35	283212
Cnot2	4848
Sntb2	6645
Sdcbp	6386
Tmem256	254863
4930579F01Rik	84103
Tmem218	219854
Nfat5	10725
Sostdc1	25928
Tm7sf2	7108
Katnb1	10300
Slc9a6	10479
Rpl31	6160
Sult2b1	6820
Kmt2a	4297
Dnph1	10591
Msi2	124540
Ppp1r26	9858
Tyro3	7301
Nol3	8996
Atrip	84126
Pou1f1	5449
Erbb3	2065
Rad51ap2	729475
Tom1	10043
Slc6a13	6540
Ifi214	3428
Mndal	3428
Ifi209	3428
Ifi207	3428
Ifi203	3428
Ifi206	3428
Ifi203-ps	3428
